date,close,label,pos_state,eq_state,benchmark,pos_event,eq_event
2014-09-09,2445.224,watch,0.0,1.0,0.9731649958549776,0.0,1.0
2014-09-10,2432.433,watch,0.0,1.0,0.9680743565262367,0.0,1.0
2014-09-11,2423.454,watch,0.0,1.0,0.9645008399495215,0.0,1.0
2014-09-12,2438.358,watch,0.0,1.0,0.9704324237627928,0.0,1.0
2014-09-15,2437.189,watch,0.0,1.0,0.9699671780919853,0.0,1.0
2014-09-16,2388.765,watch,0.0,1.0,0.9506951025032943,0.0,1.0
2014-09-17,2401.326,watch,0.0,1.0,0.9556942050447935,0.0,1.0
2014-09-18,2408.664,watch,0.0,1.0,0.9586146265438399,0.0,1.0
2014-09-19,2425.211,watch,0.0,1.0,0.9652001014068431,0.0,1.0
2014-09-22,2378.92,watch,0.0,1.0,0.9467769300233124,0.0,1.0
2014-09-23,2399.462,watch,0.0,1.0,0.9549523590821033,0.0,1.0
2014-09-24,2441.864,watch,0.0,1.0,0.9718277627891841,0.0,1.0
2014-09-25,2436.965,watch,0.0,1.0,0.969878029220933,0.0,1.0
2014-09-26,2437.201,watch,0.0,1.0,0.9699719539243638,0.0,1.0
2014-09-29,2447.799,watch,0.0,1.0,0.9741898098860553,0.0,1.0
2014-09-30,2450.988,watch,0.0,1.0,0.9754589873404649,0.0,1.0
2014-10-08,2478.383,watch,0.0,1.0,0.9863618146730311,0.0,1.0
2014-10-09,2481.955,watch,0.0,1.0,0.9877834207775001,0.0,1.0
2014-10-10,2466.789,watch,0.0,1.0,0.9817475646239796,0.0,1.0
2014-10-13,2454.946,watch,0.0,1.0,0.9770342160530876,0.0,1.0
2014-10-14,2446.562,watch,0.0,1.0,0.9736975011651068,0.0,1.0
2014-10-15,2463.874,watch,0.0,1.0,0.9805874353421968,0.0,1.0
2014-10-16,2444.395,watch,0.0,1.0,0.9728350654348759,0.0,1.0
2014-10-17,2441.732,watch,0.0,1.0,0.9717752286330279,0.0,1.0
2014-10-20,2454.711,watch,0.0,1.0,0.9769406893356881,0.0,1.0
2014-10-21,2433.391,watch,0.0,1.0,0.9684556271444009,0.0,1.0
2014-10-22,2418.641,watch,0.0,1.0,0.9625853331799785,0.0,1.0
2014-10-23,2395.936,watch,0.0,1.0,0.9535490603350829,0.0,1.0
2014-10-24,2390.706,watch,0.0,1.0,0.9514675933904098,0.0,1.0
2014-10-27,2368.832,watch,0.0,1.0,0.942762046937679,0.0,1.0
2014-10-28,2416.653,watch,0.0,1.0,0.9617941369493839,0.0,1.0
2014-10-29,2451.384,watch,0.0,1.0,0.9756165898089336,0.0,1.0
2014-10-30,2468.925,watch,0.0,1.0,0.9825976627872343,0.0,1.0
2014-10-31,2508.325,watch,0.0,1.0,0.9982783124277931,0.0,1.0
2014-11-03,2512.548,watch,0.0,1.0,0.9999590074387594,0.0,1.0
2014-11-04,2513.172,watch,0.0,1.0,1.000207350722407,0.0,1.0
2014-11-05,2503.448,watch,0.0,1.0,0.9963373345522345,0.0,1.0
2014-11-06,2506.067,watch,0.0,1.0,0.997379659968697,0.0,1.0
2014-11-07,2502.153,watch,0.0,1.0,0.9958219426414597,0.0,1.0
2014-11-10,2565.73,watch,0.0,1.0,1.0211247005652622,0.0,1.0
2014-11-11,2558.612,watch,0.0,1.0,1.018291835993143,0.0,1.0
2014-11-12,2594.318,watch,0.0,1.0,1.0325023252333916,0.0,1.0
2014-11-13,2579.75,watch,0.0,1.0,1.0267044647266996,0.0,1.0
2014-11-14,2581.093,watch,0.0,1.0,1.0272389599669856,0.0,1.0
2014-11-17,2567.101,watch,0.0,1.0,1.0216703394144298,0.0,1.0
2014-11-18,2541.416,watch,0.0,1.0,1.011448068195705,0.0,1.0
2014-11-19,2537.223,watch,0.0,1.0,1.009779312765683,0.0,1.0
2014-11-20,2537.099,watch,0.0,1.0,1.009729962497779,0.0,1.0
2014-11-21,2583.455,watch,0.0,1.0,1.0281790029733562,0.0,1.0
2014-11-24,2649.258,watch,0.0,1.0,1.054367677803247,0.0,1.0
2014-11-25,2685.561,watch,0.0,1.0,1.0688157647042928,0.0,1.0
2014-11-26,2723.018,watch,0.0,1.0,1.083723127485674,0.0,1.0
2014-11-27,2754.49,watch,0.0,1.0,1.0962485438686096,0.0,1.0
2014-11-28,2808.819,watch,0.0,1.0,1.117870726973227,0.0,1.0
2014-12-01,2819.812,watch,0.0,1.0,1.1222457874173557,0.0,1.0
2014-12-02,2923.94,watch,0.0,1.0,1.163687276903958,0.0,1.0
2014-12-03,2967.549,watch,0.0,1.0,1.1810430497510425,0.0,1.0
2014-12-04,3104.351,watch,0.0,1.0,1.235488334830427,0.0,1.0
2014-12-05,3124.885,watch,0.0,1.0,1.2436605800009661,0.0,1.0
2014-12-08,3252.881,watch,0.0,1.0,1.2946012000870823,0.0,1.0
2014-12-09,3106.913,watch,0.0,1.0,1.236507975043095,0.0,1.0
2014-12-10,3221.546,watch,0.0,1.0,1.2821303077904602,0.0,1.0
2014-12-11,3183.012,watch,0.0,1.0,1.2667943140531686,0.0,1.0
2014-12-12,3193.227,watch,0.0,1.0,1.2708597413648006,0.0,1.0
2014-12-15,3217.228,watch,0.0,1.0,1.2804118041065025,0.0,1.0
2014-12-16,3303.402,watch,0.0,1.0,1.3147078523838,0.0,1.0
2014-12-17,3360.598,watch,0.0,1.0,1.3374710614406886,0.0,1.0
2014-12-18,3345.927,watch,0.0,1.0,1.3316322083727536,0.0,1.0
2014-12-19,3383.167,watch,0.0,1.0,1.346453208185302,0.0,1.0
2014-12-22,3394.481,watch,0.0,1.0,1.3509560221455377,0.0,1.0
2014-12-23,3324.924,watch,0.0,1.0,1.3232733077534473,0.0,1.0
2014-12-24,3230.385,watch,0.0,1.0,1.285648106322767,0.0,1.0
2014-12-25,3335.419,watch,0.0,1.0,1.3274501711538955,0.0,1.0
2014-12-26,3445.839,watch,0.0,1.0,1.3713957887506094,0.0,1.0
2014-12-29,3455.455,watch,0.0,1.0,1.3752228224293812,0.0,1.0
2014-12-30,3457.554,watch,0.0,1.0,1.376058195109471,0.0,1.0
2014-12-31,3533.705,watch,0.0,1.0,1.4063652293931819,0.0,1.0
2015-01-05,3641.541,watch,0.0,1.0,1.449282451084535,0.0,1.0
2015-01-06,3641.059,watch,0.0,1.0,1.4490906218173587,0.0,1.0
2015-01-07,3643.79,watch,0.0,1.0,1.4501775216693475,0.0,1.0
2015-01-08,3559.259,watch,0.0,1.0,1.4165353644417815,0.0,1.0
2015-01-09,3546.723,watch,0.0,1.0,1.4115462115510697,0.0,1.0
2015-01-12,3513.576,watch,0.0,1.0,1.3983541685653944,0.0,1.0
2015-01-13,3514.04,watch,0.0,1.0,1.3985388340840041,0.0,1.0
2015-01-14,3502.423,watch,0.0,1.0,1.3939154303562282,0.0,1.0
2015-01-15,3604.121,watch,0.0,1.0,1.4343898137863187,0.0,1.0
2015-01-16,3635.146,watch,0.0,1.0,1.4467373304131803,0.0,1.0
2015-01-19,3355.155,watch,0.0,1.0,1.3353048234713087,0.0,1.0
2015-01-20,3396.222,watch,0.0,1.0,1.3516489158263552,0.0,1.0
2015-01-21,3548.885,watch,0.0,1.0,1.4124066573511433,0.0,1.0
2015-01-22,3567.613,watch,0.0,1.0,1.4198601397488182,0.0,1.0
2015-01-23,3571.732,watch,0.0,1.0,1.4214994442125104,0.0,1.0
2015-01-26,3607.985,watch,0.0,1.0,1.435927631811982,0.0,1.0
2015-01-27,3574.931,watch,0.0,1.0,1.4227726015272348,0.0,1.0
2015-01-28,3525.323,watch,0.0,1.0,1.403029310477264,0.0,1.0
2015-01-29,3481.798,watch,0.0,1.0,1.3857069684568242,0.0,1.0
2015-01-30,3434.39,watch,0.0,1.0,1.366839246676123,0.0,1.0
2015-02-02,3353.96,watch,0.0,1.0,1.3348292301636826,0.0,1.0
2015-02-03,3437.445,watch,0.0,1.0,1.368055094002314,0.0,1.0
2015-02-04,3401.768,watch,0.0,1.0,1.3538561463569783,0.0,1.0
2015-02-05,3366.946,watch,0.0,1.0,1.3399974767685632,0.0,1.0
2015-02-06,3312.42,watch,0.0,1.0,1.318296890415743,0.0,1.0
2015-02-09,3345.921,watch,0.0,1.0,1.3316298204565644,0.0,1.0
2015-02-10,3406.943,watch,0.0,1.0,1.3559157240699193,0.0,1.0
2015-02-11,3434.124,watch,0.0,1.0,1.3667333823917476,0.0,1.0
2015-02-12,3442.874,watch,0.0,1.0,1.3702157601672524,0.0,1.0
2015-02-13,3469.828,watch,0.0,1.0,1.3809430756599335,0.0,1.0
2015-02-16,3499.483,watch,0.0,1.0,1.392745351423659,0.0,1.0
2015-02-17,3522.322,watch,0.0,1.0,1.4018349543967736,0.0,1.0
2015-02-25,3478.729,watch,0.0,1.0,1.3844855493261925,0.0,1.0
2015-02-26,3566.295,watch,0.0,1.0,1.4193355941593193,0.0,1.0
2015-02-27,3572.843,watch,0.0,1.0,1.4219416066934916,0.0,1.0
2015-03-02,3601.265,watch,0.0,1.0,1.4332531656803944,0.0,1.0
2015-03-03,3507.9,watch,0.0,1.0,1.3960951998506794,0.0,1.0
2015-03-04,3530.822,watch,0.0,1.0,1.4052178356644074,0.0,1.0
2015-03-05,3496.344,watch,0.0,1.0,1.391496073270824,0.0,1.0
2015-03-06,3478.52,watch,0.0,1.0,1.3844023702456125,0.0,1.0
2015-03-09,3537.75,watch,0.0,1.0,1.4079750828905444,0.0,1.0
2015-03-10,3520.611,watch,0.0,1.0,1.4011540002969014,0.0,1.0
2015-03-11,3524.653,watch,0.0,1.0,1.4027626598361689,0.0,1.0
2015-03-12,3592.844,watch,0.0,1.0,1.4299017253092488,0.0,1.0
2015-03-13,3617.657,watch,0.0,1.0,1.4397769527085176,0.0,1.0
2015-03-16,3705.671,watch,0.0,1.0,1.4748052952837498,0.0,1.0
2015-03-17,3757.122,watch,0.0,1.0,1.4952820745897495,0.0,1.0
2015-03-18,3846.055,watch,0.0,1.0,1.5306761663279178,0.0,1.0
2015-03-19,3839.739,watch,0.0,1.0,1.5281624865530505,0.0,1.0
2015-03-20,3892.574,watch,0.0,1.0,1.5491900785266275,0.0,1.0
2015-03-23,3972.061,watch,0.0,1.0,1.5808247942113767,0.0,1.0
2015-03-24,3973.046,watch,0.0,1.0,1.5812168104523907,0.0,1.0
2015-03-25,3940.412,watch,0.0,1.0,1.5682289343008677,0.0,1.0
2015-03-26,3949.999,watch,0.0,1.0,1.5720444263847266,0.0,1.0
2015-03-27,3971.697,watch,0.0,1.0,1.5806799272959158,0.0,1.0
2015-03-30,4088.178,watch,0.0,1.0,1.6270377382294676,0.0,1.0
2015-03-31,4051.204,watch,0.0,1.0,1.6123226027012947,0.0,1.0
2015-04-01,4123.895,watch,0.0,1.0,1.641252605316063,0.0,1.0
2015-04-02,4124.776,watch,0.0,1.0,1.6416032310098023,0.0,1.0
2015-04-03,4170.538,watch,0.0,1.0,1.6598158677826769,0.0,1.0
2015-04-07,4260.044,watch,0.0,1.0,1.695438005516887,0.0,1.0
2015-04-08,4295.803,watch,0.0,1.0,1.7096695880168045,0.0,1.0
2015-04-09,4262.138,watch,0.0,1.0,1.6962713882668194,0.0,1.0
2015-04-10,4344.416,watch,0.0,1.0,1.7290168829654466,0.0,1.0
2015-04-13,4421.073,watch,0.0,1.0,1.7595252981810892,0.0,1.0
2015-04-14,4438.184,watch,0.0,1.0,1.766335237165851,0.0,1.0
2015-04-15,4380.513,watch,0.0,1.0,1.743382984744006,0.0,1.0
2015-04-16,4513.546,watch,0.0,1.0,1.796328260470719,0.0,1.0
2015-04-17,4596.136,watch,0.0,1.0,1.8291979268111698,0.0,1.0
2015-04-20,4521.919,watch,0.0,1.0,1.7996605975123534,0.0,1.0
2015-04-21,4619.164,watch,0.0,1.0,1.8383627491442354,0.0,1.0
2015-04-22,4739.814,watch,0.0,1.0,1.8863797638430537,0.0,1.0
2015-04-23,4740.892,watch,0.0,1.0,1.8868087927849957,0.0,1.0
2015-04-24,4702.641,watch,0.0,1.0,1.8715854290946146,0.0,1.0
2015-04-27,4807.592,watch,0.0,1.0,1.9133544610851296,0.0,1.0
2015-04-28,4741.861,watch,0.0,1.0,1.8871944412495059,0.0,1.0
2015-04-29,4774.326,watch,0.0,1.0,1.9001150577617074,0.0,1.0
2015-04-30,4749.886,watch,0.0,1.0,1.8903882791521833,0.0,1.0
2015-05-04,4787.741,watch,0.0,1.0,1.9054540403740956,0.0,1.0
2015-05-05,4596.837,watch,0.0,1.0,1.8294769150192416,0.0,1.0
2015-05-06,4553.327,watch,0.0,1.0,1.812160542789274,0.0,1.0
2015-05-07,4470.089,watch,0.0,1.0,1.7790329815004198,0.0,1.0
2015-05-08,4558.404,watch,0.0,1.0,1.8141811178711296,0.0,1.0
2015-05-11,4690.532,watch,0.0,1.0,1.8667662162393475,0.0,1.0
2015-05-12,4747.421,watch,0.0,1.0,1.88940724358457,0.0,1.0
2015-05-13,4718.436,watch,0.0,1.0,1.8778716184619402,0.0,1.0
2015-05-14,4700.778,watch,0.0,1.0,1.8708439811179558,0.0,1.0
2015-05-15,4617.47,watch,0.0,1.0,1.8376885608068978,0.0,1.0
2015-05-18,4575.14,watch,0.0,1.0,1.8208418120940844,0.0,1.0
2015-05-19,4731.222,watch,0.0,1.0,1.8829602678605237,0.0,1.0
2015-05-20,4754.919,watch,0.0,1.0,1.8923913428486538,0.0,1.0
2015-05-21,4840.976,watch,0.0,1.0,1.9266408267602675,0.0,1.0
2015-05-22,4951.335,watch,0.0,1.0,1.9705621672090607,0.0,1.0
2015-05-25,5099.495,watch,0.0,1.0,2.029527777634066,0.0,1.0
2015-05-26,5198.918,watch,0.0,1.0,2.0690967428425253,0.0,1.0
2015-05-27,5181.434,watch,0.0,1.0,2.06213835506802,0.0,1.0
2015-05-28,4834.007,watch,0.0,1.0,1.9238672621068398,0.0,1.0
2015-05-29,4840.829,watch,0.0,1.0,1.9265823228136394,0.0,1.0
2015-06-01,5076.179,watch,0.0,1.0,2.0202483353239327,0.0,1.0
2015-06-02,5161.87,watch,0.0,1.0,2.0543521563480223,0.0,1.0
2015-06-03,5143.59,watch,0.0,1.0,2.0470769716924533,0.0,1.0
2015-06-04,5181.416,watch,0.0,1.0,2.0621311913194527,0.0,1.0
2015-06-05,5230.552,watch,0.0,1.0,2.081686632962562,0.0,1.0
2015-06-08,5353.751,watch,0.0,1.0,2.130718114055639,0.0,1.0
2015-06-09,5317.461,watch,0.0,1.0,2.1162752009730026,0.0,1.0
2015-06-10,5309.112,watch,0.0,1.0,2.1129524155961237,0.0,1.0
2015-06-11,5306.59,watch,0.0,1.0,2.1119486948247155,0.0,1.0
2015-06-12,5335.115,watch,0.0,1.0,2.123301246372861,0.0,1.0
2015-06-15,5221.167,watch,0.0,1.0,2.0779515340570636,0.0,1.0
2015-06-16,5064.821,watch,0.0,1.0,2.0157280099783113,0.0,1.0
2015-06-17,5138.831,watch,0.0,1.0,2.04518295616861,0.0,1.0
2015-06-18,4930.549,watch,0.0,1.0,1.9622896295585872,0.0,1.0
2015-06-19,4637.052,watch,0.0,1.0,1.8454819232754618,0.0,1.0
2015-06-23,4786.091,watch,0.0,1.0,1.904797363422144,0.0,1.0
2015-06-24,4880.126,watch,0.0,1.0,1.9422219798929552,0.0,1.0
2015-06-25,4706.516,watch,0.0,1.0,1.8731276249666242,0.0,1.0
2015-06-26,4336.195,watch,0.0,1.0,1.7257450398005978,0.0,1.0
2015-06-29,4191.549,watch,0.0,1.0,1.6681779522902351,0.0,1.0
2015-06-30,4472.998,watch,0.0,1.0,1.7801907228660134,0.0,1.0
2015-07-01,4253.021,watch,0.0,1.0,1.6926429496177589,0.0,1.0
2015-07-02,4107.996,watch,0.0,1.0,1.6349250254014631,0.0,1.0
2015-07-03,3885.917,watch,0.0,1.0,1.5465406855150243,0.0,1.0
2015-07-06,3998.537,watch,0.0,1.0,1.5913618723810077,0.0,1.0
2015-07-07,3928.002,watch,0.0,1.0,1.5632899276501238,0.0,1.0
2015-07-08,3663.038,watch,0.0,1.0,1.4578379568033963,0.0,1.0
2015-07-09,3897.626,watch,0.0,1.0,1.5512007039576967,0.0,1.0
2015-07-10,4106.556,watch,0.0,1.0,1.6343519255161225,0.0,1.0
2015-07-13,4211.812,watch,0.0,1.0,1.6762423432462412,0.0,1.0
2015-07-14,4112.149,watch,0.0,1.0,1.6365778613902253,0.0,1.0
2015-07-15,3966.759,watch,0.0,1.0,1.5787146722724366,0.0,1.0
2015-07-16,3997.355,watch,0.0,1.0,1.5908914528917906,0.0,1.0
2015-07-17,4151.496,watch,0.0,1.0,1.6522374177711157,0.0,1.0
2015-07-20,4160.612,watch,0.0,1.0,1.6558654584341443,0.0,1.0
2015-07-21,4166.006,watch,0.0,1.0,1.6580121950879814,0.0,1.0
2015-07-22,4157.16,watch,0.0,1.0,1.6544916106534537,0.0,1.0
2015-07-23,4250.805,watch,0.0,1.0,1.6917610125719855,0.0,1.0
2015-07-24,4176.279,watch,0.0,1.0,1.6621007055894401,0.0,1.0
2015-07-27,3818.731,watch,0.0,1.0,1.5198015960035878,0.0,1.0
2015-07-28,3811.093,watch,0.0,1.0,1.5167617786950955,0.0,1.0
2015-07-29,3930.379,watch,0.0,1.0,1.5642359404469668,0.0,1.0
2015-07-30,3815.412,watch,0.0,1.0,1.5184806803650852,0.0,1.0
2015-07-31,3816.699,watch,0.0,1.0,1.5189928883876083,0.0,1.0
2015-08-03,3829.235,watch,0.0,1.0,1.5239820412783203,0.0,1.0
2015-08-04,3948.156,watch,0.0,1.0,1.571310938128699,0.0,1.0
2015-08-05,3866.9,watch,0.0,1.0,1.5389721851542508,0.0,1.0
2015-08-06,3831.852,watch,0.0,1.0,1.5250235707227198,0.0,1.0
2015-08-07,3906.945,watch,0.0,1.0,1.5549095357851181,0.0,1.0
2015-08-10,4084.365,watch,0.0,1.0,1.6255202174914116,0.0,1.0
2015-08-11,4066.669,watch,0.0,1.0,1.6184774566782307,0.0,1.0
2015-08-12,4016.126,watch,0.0,1.0,1.5983620486888206,0.0,1.0
2015-08-13,4075.463,watch,0.0,1.0,1.6219773458391211,0.0,1.0
2015-08-14,4073.54,watch,0.0,1.0,1.6212120187005732,0.0,1.0
2015-08-17,4077.872,watch,0.0,1.0,1.6229360941889717,0.0,1.0
2015-08-18,3825.412,watch,0.0,1.0,1.5224605406799483,0.0,1.0
2015-08-19,3886.136,watch,0.0,1.0,1.5466278444559205,0.0,1.0
2015-08-20,3761.454,watch,0.0,1.0,1.49700615007815,0.0,1.0
2015-08-21,3589.536,watch,0.0,1.0,1.4285851875170936,0.0,1.0
2015-08-24,3275.534,watch,0.0,1.0,1.3036167776583425,0.0,1.0
2015-08-25,3042.927,watch,0.0,1.0,1.211042440832416,0.0,1.0
2015-08-26,3025.692,watch,0.0,1.0,1.20418315157975,0.0,1.0
2015-08-27,3205.637,watch,0.0,1.0,1.2757987480155466,0.0,1.0
2015-08-28,3342.286,watch,0.0,1.0,1.3301831412321135,0.0,1.0
2015-08-31,3366.536,watch,0.0,1.0,1.3398343024956556,0.0,1.0
2015-09-01,3362.083,watch,0.0,1.0,1.3380620706974473,0.0,1.0
2015-09-02,3365.832,watch,0.0,1.0,1.3395541203294892,0.0,1.0
2015-09-07,3250.485,watch,0.0,1.0,1.2936476255556426,0.0,1.0
2015-09-08,3334.023,watch,0.0,1.0,1.3268945826539427,0.0,1.0
2015-09-09,3399.305,watch,0.0,1.0,1.352875906761429,0.0,1.0
2015-09-10,3357.561,watch,0.0,1.0,1.3362623778630665,0.0,1.0
2015-09-11,3347.188,watch,0.0,1.0,1.3321340687584593,0.0,1.0
2015-09-14,3281.132,watch,0.0,1.0,1.3058447034626024,0.0,1.0
2015-09-15,3152.232,watch,0.0,1.0,1.2545443040040225,0.0,1.0
2015-09-16,3309.248,watch,0.0,1.0,1.3170344787238704,0.0,1.0
2015-09-17,3236.999,watch,0.0,1.0,1.2882803859350187,0.0,1.0
2015-09-18,3251.273,watch,0.0,1.0,1.2939612385484538,0.0,1.0
2015-09-21,3308.247,watch,0.0,1.0,1.3166360947063527,0.0,1.0
2015-09-22,3339.03,watch,0.0,1.0,1.3288872987135947,0.0,1.0
2015-09-23,3263.028,watch,0.0,1.0,1.298639564348575,0.0,1.0
2015-09-24,3284.999,watch,0.0,1.0,1.3073837154463597,0.0,1.0
2015-09-25,3231.951,watch,0.0,1.0,1.2862713524480762,0.0,1.0
2015-09-28,3242.752,watch,0.0,1.0,1.2905699995741593,0.0,1.0
2015-09-29,3178.854,watch,0.0,1.0,1.2651394881342497,0.0,1.0
2015-09-30,3202.948,watch,0.0,1.0,1.27472856357688,0.0,1.0
2015-10-08,3296.482,watch,0.0,1.0,1.3119537890459165,0.0,1.0
2015-10-09,3340.116,watch,0.0,1.0,1.3293195115437884,0.0,1.0
2015-10-12,3447.693,watch,0.0,1.0,1.3721336548529868,0.0,1.0
2015-10-13,3445.043,watch,0.0,1.0,1.371078991869548,0.0,1.0
2015-10-14,3406.112,watch,0.0,1.0,1.355584997677756,0.0,1.0
2015-10-15,3486.815,watch,0.0,1.0,1.3877036643767924,0.0,1.0
2015-10-16,3534.065,watch,0.0,1.0,1.4065085043645185,0.0,1.0
2015-10-19,3534.182,watch,0.0,1.0,1.4065550687302022,0.0,1.0
2015-10-20,3577.703,watch,0.0,1.0,1.4238758188065161,0.0,1.0
2015-10-21,3473.254,watch,0.0,1.0,1.3823065758038071,0.0,1.0
2015-10-22,3524.534,watch,0.0,1.0,1.4027152994984229,0.0,1.0
2015-10-23,3571.241,watch,0.0,1.0,1.421304033071052,0.0,1.0
2015-10-26,3589.261,watch,0.0,1.0,1.4284757413584346,0.0,1.0
2015-10-27,3592.879,watch,0.0,1.0,1.429915654820352,0.0,1.0
2015-10-28,3524.92,watch,0.0,1.0,1.4028689221065769,0.0,1.0
2015-10-29,3533.306,watch,0.0,1.0,1.4062064329666206,0.0,1.0
2015-10-30,3534.079,watch,0.0,1.0,1.4065140761689594,0.0,1.0
2015-11-02,3475.962,watch,0.0,1.0,1.3833843219770718,0.0,1.0
2015-11-03,3465.493,watch,0.0,1.0,1.3792178062134421,0.0,1.0
2015-11-04,3628.538,watch,0.0,1.0,1.4441074387171209,0.0,1.0
2015-11-05,3705.97,watch,0.0,1.0,1.4749242931071653,0.0,1.0
2015-11-06,3793.374,watch,0.0,1.0,1.5097098642031912,0.0,1.0
2015-11-09,3840.355,watch,0.0,1.0,1.5284076459484477,0.0,1.0
2015-11-10,3833.238,watch,0.0,1.0,1.5255751793623598,0.0,1.0
2015-11-11,3833.646,watch,0.0,1.0,1.5257375576632062,0.0,1.0
2015-11-12,3795.324,watch,0.0,1.0,1.510485936964589,0.0,1.0
2015-11-13,3746.242,watch,0.0,1.0,1.4909519865671803,0.0,1.0
2015-11-16,3764.126,watch,0.0,1.0,1.4980695687542807,0.0,1.0
2015-11-17,3758.387,watch,0.0,1.0,1.4957855269195808,0.0,1.0
2015-11-18,3715.58,watch,0.0,1.0,1.4787489388697483,0.0,1.0
2015-11-19,3774.969,watch,0.0,1.0,1.502384931293686,0.0,1.0
2015-11-20,3774.383,watch,0.0,1.0,1.502151711479235,0.0,1.0
2015-11-23,3753.335,watch,0.0,1.0,1.4937749014885122,0.0,1.0
2015-11-24,3753.889,watch,0.0,1.0,1.4939953857499557,0.0,1.0
2015-11-25,3781.607,watch,0.0,1.0,1.505026762570692,0.0,1.0
2015-11-26,3759.429,watch,0.0,1.0,1.4962002283643896,0.0,1.0
2015-11-27,3556.992,watch,0.0,1.0,1.415633130108404,0.0,1.0
2015-11-30,3566.412,watch,0.0,1.0,1.4193821585250046,0.0,1.0
2015-12-01,3591.696,watch,0.0,1.0,1.4294448373451034,0.0,1.0
2015-12-02,3721.955,watch,0.0,1.0,1.4812860998204733,0.0,1.0
2015-12-03,3749.299,watch,0.0,1.0,1.492168629865434,0.0,1.0
2015-12-04,3677.592,watch,0.0,1.0,1.463630245505648,0.0,1.0
2015-12-07,3687.607,watch,0.0,1.0,1.4676160756109828,0.0,1.0
2015-12-08,3623.02,watch,0.0,1.0,1.4419113517953794,0.0,1.0
2015-12-09,3635.938,watch,0.0,1.0,1.4470525353501194,0.0,1.0
2015-12-10,3623.084,watch,0.0,1.0,1.4419368229013947,0.0,1.0
2015-12-11,3608.059,watch,0.0,1.0,1.4359570827783137,0.0,1.0
2015-12-14,3711.322,watch,0.0,1.0,1.47705431434768,0.0,1.0
2015-12-15,3694.388,watch,0.0,1.0,1.4703148188904913,0.0,1.0
2015-12-16,3685.44,watch,0.0,1.0,1.4667536398807524,0.0,1.0
2015-12-17,3755.888,watch,0.0,1.0,1.494790959826897,0.0,1.0
2015-12-18,3767.913,watch,0.0,1.0,1.4995767418555193,0.0,1.0
2015-12-21,3865.965,watch,0.0,1.0,1.5386000682148107,0.0,1.0
2015-12-22,3876.732,watch,0.0,1.0,1.5428851838158233,0.0,1.0
2015-12-23,3866.381,watch,0.0,1.0,1.5387656304039088,0.0,1.0
2015-12-24,3829.402,watch,0.0,1.0,1.5240485049455783,0.0,1.0
2015-12-25,3838.201,watch,0.0,1.0,1.527550384036626,0.0,1.0
2015-12-28,3727.632,watch,0.0,1.0,1.4835454665212207,0.0,1.0
2015-12-29,3761.875,watch,0.0,1.0,1.497173702197405,0.0,1.0
2015-12-30,3765.175,watch,0.0,1.0,1.49848705610131,0.0,1.0
2015-12-31,3731.005,watch,0.0,1.0,1.484887873405424,0.0,1.0
2016-01-04,3469.066,watch,0.0,1.0,1.3806398103039423,0.0,1.0
2016-01-05,3478.78,watch,0.0,1.0,1.3845058466138,0.0,1.0
2016-01-06,3539.808,watch,0.0,1.0,1.408794138143344,0.0,1.0
2016-01-07,3294.384,watch,0.0,1.0,1.3111188143518582,0.0,1.0
2016-01-08,3361.563,watch,0.0,1.0,1.3378551179610743,0.0,1.0
2016-01-11,3192.45,watch,0.0,1.0,1.2705505062183369,0.0,1.0
2016-01-12,3215.71,watch,0.0,1.0,1.2798076613107077,0.0,1.0
2016-01-13,3155.879,watch,0.0,1.0,1.2559957590608528,0.0,1.0
2016-01-14,3221.571,watch,0.0,1.0,1.2821402574412486,0.0,1.0
2016-01-15,3118.73,watch,0.0,1.0,1.2412109759771692,0.0,1.0
2016-01-18,3130.729,watch,0.0,1.0,1.2459864103689728,0.0,1.0
2016-01-19,3223.125,bottom_watch,0.0,1.0,1.282758727734178,0.0,1.0
2016-01-20,3174.378,bottom_watch,0.0,1.0,1.2633581026573169,0.0,1.0
2016-01-21,3081.345,bottom_watch,0.0,1.0,1.2263322681900548,0.0,1.0
2016-01-22,3113.463,bottom_watch,0.0,1.0,1.239114783549331,0.0,1.0
2016-01-25,3128.886,bottom_watch,0.0,1.0,1.2452529221129436,0.0,1.0
2016-01-26,2940.509,bottom_watch,0.0,1.0,1.1702815074596546,0.0,1.0
2016-01-27,2930.352,bottom_watch,0.0,1.0,1.1662391633378486,0.0,1.0
2016-01-28,2853.756,bottom_watch,0.0,1.0,1.1357550252701263,0.0,1.0
2016-01-29,2946.09,bottom_watch,0.0,1.0,1.1725026675013797,0.0,1.0
2016-02-01,2901.048,bottom_watch,0.0,1.0,1.154576580671175,0.0,1.0
2016-02-02,2961.334,bottom_watch,0.0,1.0,1.1785695665653562,0.0,1.0
2016-02-03,2948.639,bottom_watch,0.0,1.0,1.1735171338956383,0.0,1.0
2016-02-04,2984.76,bottom_watch,0.0,1.0,1.1878927873389538,0.0,1.0
2016-02-05,2963.789,bottom_watch,0.0,1.0,1.1795466222726552,0.0,1.0
2016-02-15,2946.707,bottom_watch,0.0,1.0,1.1727482248828067,0.0,1.0
2016-02-16,3037.035,bottom_watch,0.0,1.0,1.2086975071348984,0.0,1.0
2016-02-17,3063.32,bottom_watch,0.0,1.0,1.2191585699725151,0.0,1.0
